GasDate,FacilityName,FacilityId,FacilityType,Demand,Supply,TransferIn,TransferOut,HeldInStorage,State,LocationName,LocationId,Completeness,LastUpdated
05/02/2020,Wallumbilla Compression Facility A,540045,COMPRESSOR,0,0,103.11,103.11,,QLD,Regional - QLD,590001,,2020-02-06T12:46:55+11:00
01/02/2020,Wallumbilla Compression Facility B,540046,COMPRESSOR,0,0,339.055,339.055,,QLD,Regional - QLD,590001,,2020-02-02T12:47:54+11:00
02/02/2020,Wallumbilla Compression Facility B,540046,COMPRESSOR,0,0,339.843,339.843,,QLD,Regional - QLD,590001,,2020-02-03T12:46:54+11:00
03/02/2020,Wallumbilla Compression Facility B,540046,COMPRESSOR,0,0,339.659,339.659,,QLD,Regional - QLD,590001,,2020-02-04T12:46:54+11:00
04/02/2020,Wallumbilla Compression Facility B,540046,COMPRESSOR,0,0,340.108,340.108,,QLD,Regional - QLD,590001,,2020-02-05T12:46:55+11:00
05/02/2020,Wallumbilla Compression Facility B,540046,COMPRESSOR,0,0,345.077,345.077,,QLD,Regional - QLD,590001,,2020-02-06T12:46:55+11:00
01/02/2020,Ballera Compression Facility,540047,COMPRESSOR,0,0,14.8,14.8,,QLD,Regional - QLD,590001,,2020-02-03T08:16:45+11:00
02/02/2020,Ballera Compression Facility,540047,COMPRESSOR,0,0,37.8,37.8,,QLD,Regional - QLD,590001,,2020-02-04T11:33:11+11:00
03/02/2020,Ballera Compression Facility,540047,COMPRESSOR,0,0,56.4,56.4,,QLD,Regional - QLD,590001,,2020-02-05T10:53:43+11:00
04/02/2020,Ballera Compression Facility,540047,COMPRESSOR,0,0,50.4,50.4,,QLD,Regional - QLD,590001,,2020-02-06T11:20:22+11:00
05/02/2020,Ballera Compression Facility,540047,COMPRESSOR,0,0,88.9,88.9,,QLD,Regional - QLD,590001,,2020-02-06T11:20:22+11:00
01/02/2020,Daandine CGPF,540050,PROD,0,70.281,0,0,,QLD,Regional - QLD,590001,,2020-02-02T10:45:08+11:00
02/02/2020,Daandine CGPF,540050,PROD,0,70.451,0,0,,QLD,Regional - QLD,590001,,2020-02-03T10:45:14+11:00
03/02/2020,Daandine CGPF,540050,PROD,0,69.506,0,0,,QLD,Regional - QLD,590001,,2020-02-04T10:45:06+11:00
04/02/2020,Daandine CGPF,540050,PROD,0,70.893,0,0,,QLD,Regional - QLD,590001,,2020-02-05T10:45:15+11:00
05/02/2020,Daandine CGPF,540050,PROD,0,71.83,0,0,,QLD,Regional - QLD,590001,,2020-02-06T11:30:30+11:00
01/02/2020,Tipton CGPF,540051,PROD,0,32.429,0,0,,QLD,Regional - QLD,590001,,2020-02-02T10:45:08+11:00
02/02/2020,Tipton CGPF,540051,PROD,0,33.522,0,0,,QLD,Regional - QLD,590001,,2020-02-03T10:45:14+11:00
03/02/2020,Tipton CGPF,540051,PROD,0,32.443,0,0,,QLD,Regional - QLD,590001,,2020-02-04T10:45:06+11:00
04/02/2020,Tipton CGPF,540051,PROD,0,28.232,0,0,,QLD,Regional - QLD,590001,,2020-02-05T10:45:15+11:00
05/02/2020,Tipton CGPF,540051,PROD,0,29.374,0,0,,QLD,Regional - QLD,590001,,2020-02-06T11:31:07+11:00
01/02/2020,E04 Pipeline,540055,PIPE,11.039,11.039,0,0,,QLD,Regional - QLD,590001,,2020-02-02T10:45:16+11:00
02/02/2020,E04 Pipeline,540055,PIPE,22.573,22.573,0,0,,QLD,Regional - QLD,590001,,2020-02-03T10:45:25+11:00
03/02/2020,E04 Pipeline,540055,PIPE,22.196,22.196,0,0,,QLD,Regional - QLD,590001,,2020-02-04T10:45:24+11:00
04/02/2020,E04 Pipeline,540055,PIPE,26.427,26.427,0,0,,QLD,Regional - QLD,590001,,2020-02-05T10:45:34+11:00
05/02/2020,E04 Pipeline,540055,PIPE,21.189,21.189,0,0,,QLD,Regional - QLD,590001,,2020-02-06T10:45:24+11:00
01/02/2020,Roma - Brisbane Pipeline,540057,PIPE,0,0,4.278,44.967,,QLD,Wallumbilla Hub,540032,,2020-02-02T12:47:54+11:00
01/02/2020,Roma - Brisbane Pipeline,540057,PIPE,8.544,118.036,30.012,0,,QLD,Regional - QLD,590001,,2020-02-02T12:47:54+11:00
01/02/2020,Roma - Brisbane Pipeline,540057,PIPE,85.651,0,0,0,,QLD,Brisbane,590002,,2020-02-02T12:47:54+11:00
02/02/2020,Roma - Brisbane Pipeline,540057,PIPE,0,0,4.037,46.832,,QLD,Wallumbilla Hub,540032,,2020-02-03T12:46:54+11:00
02/02/2020,Roma - Brisbane Pipeline,540057,PIPE,4.093,113.679,40.119,2.048,,QLD,Regional - QLD,590001,,2020-02-03T12:46:54+11:00
02/02/2020,Roma - Brisbane Pipeline,540057,PIPE,85.016,0,0,0,,QLD,Brisbane,590002,,2020-02-03T12:46:54+11:00
03/02/2020,Roma - Brisbane Pipeline,540057,PIPE,0,0,4.756,59.971,,QLD,Wallumbilla Hub,540032,,2020-02-04T12:46:54+11:00
03/02/2020,Roma - Brisbane Pipeline,540057,PIPE,11.009,131.369,38.415,4.046,,QLD,Regional - QLD,590001,,2020-02-04T12:46:54+11:00
03/02/2020,Roma - Brisbane Pipeline,540057,PIPE,93.941,0,0,0,,QLD,Brisbane,590002,,2020-02-04T12:46:54+11:00
04/02/2020,Roma - Brisbane Pipeline,540057,PIPE,0,0,4.998,54.999,,QLD,Wallumbilla Hub,540032,,2020-02-05T12:46:55+11:00
04/02/2020,Roma - Brisbane Pipeline,540057,PIPE,4.325,106.744,48.116,0,,QLD,Regional - QLD,590001,,2020-02-05T12:46:55+11:00
04/02/2020,Roma - Brisbane Pipeline,540057,PIPE,96.604,0,0,0,,QLD,Brisbane,590002,,2020-02-05T12:46:55+11:00
05/02/2020,Roma - Brisbane Pipeline,540057,PIPE,0,0,4.676,50,,QLD,Wallumbilla Hub,540032,,2020-02-06T12:46:55+11:00
05/02/2020,Roma - Brisbane Pipeline,540057,PIPE,5,101.39,57.223,0,,QLD,Regional - QLD,590001,,2020-02-06T12:46:55+11:00
05/02/2020,Roma - Brisbane Pipeline,540057,PIPE,99.101,0,0,0,,QLD,Brisbane,590002,,2020-02-06T12:46:55+11:00
01/02/2020,Queensland Gas Pipeline,540058,PIPE,0,0,36.873,0,,QLD,Wallumbilla Hub,540032,,2020-02-06T15:05:52+11:00
01/02/2020,Queensland Gas Pipeline,540058,PIPE,128.171,6.876,95.376,0,,QLD,Regional - QLD,590001,,2020-02-06T15:05:52+11:00
02/02/2020,Queensland Gas Pipeline,540058,PIPE,0,0,24.147,0,,QLD,Wallumbilla Hub,540032,,2020-02-06T15:05:52+11:00
02/02/2020,Queensland Gas Pipeline,540058,PIPE,124.487,7.407,90.109,0,,QLD,Regional - QLD,590001,,2020-02-06T15:05:52+11:00
03/02/2020,Queensland Gas Pipeline,540058,PIPE,0,0,34.991,0,,QLD,Wallumbilla Hub,540032,,2020-02-06T15:05:52+11:00
03/02/2020,Queensland Gas Pipeline,540058,PIPE,133.972,6.764,97.586,0,,QLD,Regional - QLD,590001,,2020-02-06T15:05:52+11:00
04/02/2020,Queensland Gas Pipeline,540058,PIPE,0,0,31.538,0,,QLD,Wallumbilla Hub,540032,,2020-02-06T15:05:52+11:00
04/02/2020,Queensland Gas Pipeline,540058,PIPE,136.591,7.074,97.586,0,,QLD,Regional - QLD,590001,,2020-02-06T15:05:52+11:00
05/02/2020,Queensland Gas Pipeline,540058,PIPE,0,0,35.278,0,,QLD,Wallumbilla Hub,540032,,2020-02-06T15:05:52+11:00
05/02/2020,Queensland Gas Pipeline,540058,PIPE,134.938,7.494,95.582,0,,QLD,Regional - QLD,590001,,2020-02-06T15:05:52+11:00
01/02/2020,Carpentaria Pipeline,540059,PIPE,0,0,24.301,0,,QLD,Ballera,540078,,2020-02-02T12:47:54+11:00
01/02/2020,Carpentaria Pipeline,540059,PIPE,89.511,0,53.25,0,,QLD,Regional - QLD,590001,,2020-02-02T12:47:54+11:00
02/02/2020,Carpentaria Pipeline,540059,PIPE,0,0,47.511,0,,QLD,Ballera,540078,,2020-02-03T12:46:54+11:00
02/02/2020,Carpentaria Pipeline,540059,PIPE,87.182,0,54.63,0,,QLD,Regional - QLD,590001,,2020-02-03T12:46:54+11:00
03/02/2020,Carpentaria Pipeline,540059,PIPE,0,0,66.427,0,,QLD,Ballera,540078,,2020-02-04T12:46:54+11:00
03/02/2020,Carpentaria Pipeline,540059,PIPE,88.29,0,51.114,0,,QLD,Regional - QLD,590001,,2020-02-04T12:46:54+11:00
04/02/2020,Carpentaria Pipeline,540059,PIPE,0,0,60.191,0,,QLD,Ballera,540078,,2020-02-05T12:46:55+11:00
04/02/2020,Carpentaria Pipeline,540059,PIPE,86.589,0,31.329,0,,QLD,Regional - QLD,590001,,2020-02-05T12:46:55+11:00
05/02/2020,Carpentaria Pipeline,540059,PIPE,0,0,99.038,0,,QLD,Ballera,540078,,2020-02-06T12:46:55+11:00
05/02/2020,Carpentaria Pipeline,540059,PIPE,91.198,0,0,0,,QLD,Regional - QLD,590001,,2020-02-06T12:46:55+11:00
01/02/2020,South West Queensland Pipeline,540060,PIPE,0,0,349.749,375.928,,QLD,Wallumbilla Hub,540032,,2020-02-02T12:47:54+11:00
01/02/2020,South West Queensland Pipeline,540060,PIPE,0,0,0,24.301,,QLD,Ballera,540078,,2020-02-02T12:47:54+11:00
01/02/2020,South West Queensland Pipeline,540060,PIPE,0,232.286,0,211.408,,SA,Moomba Hub,550017,,2020-02-02T12:47:54+11:00
01/02/2020,South West Queensland Pipeline,540060,PIPE,0.175,0,0,4.685,,QLD,Regional - QLD,590001,,2020-02-02T12:47:54+11:00
02/02/2020,South West Queensland Pipeline,540060,PIPE,0,0,348.187,363.99,,QLD,Wallumbilla Hub,540032,,2020-02-03T12:46:54+11:00
02/02/2020,South West Queensland Pipeline,540060,PIPE,0,0,0,47.511,,QLD,Ballera,540078,,2020-02-03T12:46:54+11:00
02/02/2020,South West Queensland Pipeline,540060,PIPE,0,220.605,0,156.416,,SA,Moomba Hub,550017,,2020-02-03T12:46:54+11:00
02/02/2020,South West Queensland Pipeline,540060,PIPE,0.16,0,0,2.151,,QLD,Regional - QLD,590001,,2020-02-03T12:46:54+11:00
03/02/2020,South West Queensland Pipeline,540060,PIPE,0,0,387.481,385.973,,QLD,Wallumbilla Hub,540032,,2020-02-04T12:46:54+11:00
03/02/2020,South West Queensland Pipeline,540060,PIPE,0,0,0,66.427,,QLD,Ballera,540078,,2020-02-04T12:46:54+11:00
03/02/2020,South West Queensland Pipeline,540060,PIPE,0,224.419,0,149.424,,SA,Moomba Hub,550017,,2020-02-04T12:46:54+11:00
03/02/2020,South West Queensland Pipeline,540060,PIPE,0.145,0,0,2.298,,QLD,Regional - QLD,590001,,2020-02-04T12:46:54+11:00
04/02/2020,South West Queensland Pipeline,540060,PIPE,0,0,394.026,372.759,,QLD,Wallumbilla Hub,540032,,2020-02-05T12:46:55+11:00
04/02/2020,South West Queensland Pipeline,540060,PIPE,0,0,0,60.191,,QLD,Ballera,540078,,2020-02-05T12:46:55+11:00
04/02/2020,South West Queensland Pipeline,540060,PIPE,0,229.922,0,158.521,,SA,Moomba Hub,550017,,2020-02-05T12:46:55+11:00
04/02/2020,South West Queensland Pipeline,540060,PIPE,0.149,0,0,0,,QLD,Regional - QLD,590001,,2020-02-05T12:46:55+11:00
05/02/2020,South West Queensland Pipeline,540060,PIPE,0,0,465.531,380.355,,QLD,Wallumbilla Hub,540032,,2020-02-06T12:46:55+11:00
05/02/2020,South West Queensland Pipeline,540060,PIPE,0,0,0,99.038,,QLD,Ballera,540078,,2020-02-06T12:46:55+11:00
05/02/2020,South West Queensland Pipeline,540060,PIPE,0,237.974,0,239.418,,SA,Moomba Hub,550017,,2020-02-06T12:46:55+11:00
05/02/2020,South West Queensland Pipeline,540060,PIPE,0.086,0,0,0,,QLD,Regional - QLD,590001,,2020-02-06T12:46:55+11:00
01/02/2020,Kogan North,540061,PROD,0,7.776,0,0,,QLD,Regional - QLD,590001,,2020-02-02T12:47:54+11:00
02/02/2020,Kogan North,540061,PROD,0,7.403,0,0,,QLD,Regional - QLD,590001,,2020-02-03T12:46:54+11:00
03/02/2020,Kogan North,540061,PROD,0,5.226,0,0,,QLD,Regional - QLD,590001,,2020-02-04T12:46:54+11:00
04/02/2020,Kogan North,540061,PROD,0,6.637,0,0,,QLD,Regional - QLD,590001,,2020-02-05T12:46:55+11:00
05/02/2020,Kogan North,540061,PROD,0,6.429,0,0,,QLD,Regional - QLD,590001,,2020-02-06T12:46:55+11:00
01/02/2020,Silver Springs,540062,STOR,0,2.17,0,0,22230.848,QLD,Regional - QLD,590001,,2020-02-02T08:27:50+11:00
02/02/2020,Silver Springs,540062,STOR,0,1.14,0,0,22229.708,QLD,Regional - QLD,590001,,2020-02-03T09:31:24+11:00
03/02/2020,Silver Springs,540062,STOR,0,1.768,0,0,22231.811,QLD,Regional - QLD,590001,,2020-02-04T09:17:01+11:00
04/02/2020,Silver Springs,540062,STOR,3.372,0,0,0,22235.183,QLD,Regional - QLD,590001,,2020-02-05T09:07:30+11:00
05/02/2020,Silver Springs,540062,STOR,0,0,0,0,22231.811,QLD,Regional - QLD,590001,,2020-02-06T08:46:49+11:00
01/02/2020,Meridian,540064,PROD,0,42.198,0,0,,QLD,Regional - QLD,590001,,2020-02-02T09:22:27+11:00
02/02/2020,Meridian,540064,PROD,0,42.197,0,0,,QLD,Regional - QLD,590001,,2020-02-03T11:12:35+11:00
03/02/2020,Meridian,540064,PROD,0,42.093,0,0,,QLD,Regional - QLD,590001,,2020-02-04T11:07:44+11:00
04/02/2020,Meridian,540064,PROD,0,42.099,0,0,,QLD,Regional - QLD,590001,,2020-02-05T15:37:38+11:00
05/02/2020,Meridian,540064,PROD,0,42,0,0,,QLD,Regional - QLD,590001,,2020-02-06T14:22:39+11:00
01/02/2020,Peat,540065,PROD,0,11.596,0,0,,QLD,Regional - QLD,590001,,2020-02-02T11:31:57+11:00
02/02/2020,Peat,540065,PROD,0,11.331,0,0,,QLD,Regional - QLD,590001,,2020-02-03T11:31:43+11:00
03/02/2020,Peat,540065,PROD,0,10.716,0,0,,QLD,Regional - QLD,590001,,2020-02-05T12:33:58+11:00
04/02/2020,Peat,540065,PROD,0,11.326,0,0,,QLD,Regional - QLD,590001,,2020-02-05T12:33:59+11:00
05/02/2020,Peat,540065,PROD,0,8.135,0,0,,QLD,Regional - QLD,590001,,2020-02-06T11:31:04+11:00
01/02/2020,Spring Gully,540066,PROD,0,48.603,0,0,,QLD,Regional - QLD,590001,,2020-02-02T11:31:57+11:00
02/02/2020,Spring Gully,540066,PROD,0,48.323,0,0,,QLD,Regional - QLD,590001,,2020-02-03T11:31:43+11:00
03/02/2020,Spring Gully,540066,PROD,0,46.756,0,0,,QLD,Regional - QLD,590001,,2020-02-05T12:33:58+11:00
04/02/2020,Spring Gully,540066,PROD,0,53.835,0,0,,QLD,Regional - QLD,590001,,2020-02-05T12:33:59+11:00
05/02/2020,Spring Gully,540066,PROD,0,56.859,0,0,,QLD,Regional - QLD,590001,,2020-02-06T11:31:04+11:00
01/02/2020,Strathblane,540067,PROD,0,63.893,0,0,,QLD,Regional - QLD,590001,,2020-02-02T11:31:57+11:00
02/02/2020,Strathblane,540067,PROD,0,63.825,0,0,,QLD,Regional - QLD,590001,,2020-02-03T11:31:43+11:00
03/02/2020,Strathblane,540067,PROD,0,64.221,0,0,,QLD,Regional - QLD,590001,,2020-02-05T12:33:58+11:00
04/02/2020,Strathblane,540067,PROD,0,61.029,0,0,,QLD,Regional - QLD,590001,,2020-02-05T12:33:59+11:00
05/02/2020,Strathblane,540067,PROD,0,58.907,0,0,,QLD,Regional - QLD,590001,,2020-02-06T11:31:04+11:00
01/02/2020,Taloona,540068,PROD,0,68.371,0,0,,QLD,Regional - QLD,590001,,2020-02-02T11:31:57+11:00
02/02/2020,Taloona,540068,PROD,0,62.81,0,0,,QLD,Regional - QLD,590001,,2020-02-03T11:31:43+11:00
03/02/2020,Taloona,540068,PROD,0,66.262,0,0,,QLD,Regional - QLD,590001,,2020-02-05T12:33:58+11:00
04/02/2020,Taloona,540068,PROD,0,67.634,0,0,,QLD,Regional - QLD,590001,,2020-02-05T12:33:59+11:00
05/02/2020,Taloona,540068,PROD,0,64.716,0,0,,QLD,Regional - QLD,590001,,2020-02-06T11:31:04+11:00
01/02/2020,Windibri,540069,PROD,0,70.499,0,0,,QLD,Regional - QLD,590001,,2020-02-02T10:45:16+11:00
02/02/2020,Windibri,540069,PROD,0,74.655,0,0,,QLD,Regional - QLD,590001,,2020-02-03T10:45:25+11:00
03/02/2020,Windibri,540069,PROD,0,79.07,0,0,,QLD,Regional - QLD,590001,,2020-02-04T10:45:24+11:00
04/02/2020,Windibri,540069,PROD,0,81.596,0,0,,QLD,Regional - QLD,590001,,2020-02-05T10:45:34+11:00
05/02/2020,Windibri,540069,PROD,0,76.367,0,0,,QLD,Regional - QLD,590001,,2020-02-06T10:45:24+11:00
01/02/2020,Fairview,540070,PROD,0,395.18,0,0,,QLD,Regional - QLD,590001,,2020-02-02T10:48:01+11:00
02/02/2020,Fairview,540070,PROD,0,393.511,0,0,,QLD,Regional - QLD,590001,,2020-02-03T12:46:31+11:00
03/02/2020,Fairview,540070,PROD,0,390.561,0,0,,QLD,Regional - QLD,590001,,2020-02-04T11:26:54+11:00
04/02/2020,Fairview,540070,PROD,0,392.642,0,0,,QLD,Regional - QLD,590001,,2020-02-05T11:51:43+11:00
05/02/2020,Fairview,540070,PROD,0,394.048,0,0,,QLD,Regional - QLD,590001,,2020-02-06T18:09:24+11:00
01/02/2020,Braemar 2 Pipeline (B2PL),540071,PIPE,18.842,69.539,0,60.247,,QLD,Regional - QLD,590001,,2020-02-02T10:45:08+11:00
02/02/2020,Braemar 2 Pipeline (B2PL),540071,PIPE,12.77,59.949,2.048,65.495,,QLD,Regional - QLD,590001,,2020-02-03T10:45:15+11:00
03/02/2020,Braemar 2 Pipeline (B2PL),540071,PIPE,18.757,66.855,4.046,53.018,,QLD,Regional - QLD,590001,,2020-02-04T10:45:08+11:00
04/02/2020,Braemar 2 Pipeline (B2PL),540071,PIPE,0,49.999,0,70.883,,QLD,Regional - QLD,590001,,2020-02-05T10:45:15+11:00
05/02/2020,Braemar 2 Pipeline (B2PL),540071,PIPE,0,49.388,0,72.438,,QLD,Regional - QLD,590001,,2020-02-06T11:31:23+11:00
01/02/2020,Scotia,540072,PROD,0,66.836,0,0,,QLD,Regional - QLD,590001,,2020-02-02T10:48:03+11:00
02/02/2020,Scotia,540072,PROD,0,67.126,0,0,,QLD,Regional - QLD,590001,,2020-02-03T12:46:34+11:00
03/02/2020,Scotia,540072,PROD,0,66.871,0,0,,QLD,Regional - QLD,590001,,2020-02-04T11:26:57+11:00
04/02/2020,Scotia,540072,PROD,0,70.073,0,0,,QLD,Regional - QLD,590001,,2020-02-05T11:51:45+11:00
05/02/2020,Scotia,540072,PROD,0,71.263,0,0,,QLD,Regional - QLD,590001,,2020-02-06T18:09:25+11:00
01/02/2020,Yellowbank,540074,PROD,0,5.876,0,0,,QLD,Regional - QLD,590001,,2020-02-06T15:05:52+11:00
02/02/2020,Yellowbank,540074,PROD,0,6.407,0,0,,QLD,Regional - QLD,590001,,2020-02-06T15:05:52+11:00
03/02/2020,Yellowbank,540074,PROD,0,5.764,0,0,,QLD,Regional - QLD,590001,,2020-02-06T15:05:52+11:00
04/02/2020,Yellowbank,540074,PROD,0,6.074,0,0,,QLD,Regional - QLD,590001,,2020-02-06T15:05:52+11:00
05/02/2020,Yellowbank,540074,PROD,0,6.494,0,0,,QLD,Regional - QLD,590001,,2020-02-06T15:05:52+11:00
01/02/2020,Kenya Gas Plant,540075,PROD,0,143.5,0,0,,QLD,Regional - QLD,590001,,2020-02-02T10:45:16+11:00
02/02/2020,Kenya Gas Plant,540075,PROD,0,147.091,0,0,,QLD,Regional - QLD,590001,,2020-02-03T10:45:25+11:00
03/02/2020,Kenya Gas Plant,540075,PROD,0,144.396,0,0,,QLD,Regional - QLD,590001,,2020-02-04T10:45:24+11:00
04/02/2020,Kenya Gas Plant,540075,PROD,0,122.127,0,0,,QLD,Regional - QLD,590001,,2020-02-05T10:45:34+11:00
05/02/2020,Kenya Gas Plant,540075,PROD,0,134.633,0,0,,QLD,Regional - QLD,590001,,2020-02-06T10:45:24+11:00
01/02/2020,Talinga Gas Plant,540076,PROD,0,107.674,0,0,,QLD,Regional - QLD,590001,,2020-02-02T11:31:57+11:00
02/02/2020,Talinga Gas Plant,540076,PROD,0,112.483,0,0,,QLD,Regional - QLD,590001,,2020-02-03T11:31:43+11:00
03/02/2020,Talinga Gas Plant,540076,PROD,0,107.108,0,0,,QLD,Regional - QLD,590001,,2020-02-05T12:33:58+11:00
04/02/2020,Talinga Gas Plant,540076,PROD,0,111.05,0,0,,QLD,Regional - QLD,590001,,2020-02-05T12:33:59+11:00
05/02/2020,Talinga Gas Plant,540076,PROD,0,114.885,0,0,,QLD,Regional - QLD,590001,,2020-02-06T11:31:04+11:00
01/02/2020,Braemar Pipeline,540077,PIPE,34.133,40.33,0,14.531,,QLD,Regional - QLD,590001,,2020-02-02T07:14:51+11:00
02/02/2020,Braemar Pipeline,540077,PIPE,5.171,38.33,0,19.376,,QLD,Regional - QLD,590001,,2020-02-03T07:34:24+11:00
03/02/2020,Braemar Pipeline,540077,PIPE,31.036,39.7,0,30.768,,QLD,Regional - QLD,590001,,2020-02-04T09:02:27+11:00
04/02/2020,Braemar Pipeline,540077,PIPE,0,34.4,0,27.249,,QLD,Regional - QLD,590001,,2020-02-05T07:26:23+11:00
05/02/2020,Braemar Pipeline,540077,PIPE,0,35,0,34.781,,QLD,Regional - QLD,590001,,2020-02-06T06:45:21+11:00
06/02/2020,Braemar Pipeline,540077,PIPE,0,35.4,0,0,,QLD,Regional - QLD,590001,,2020-02-07T06:41:23+11:00
01/02/2020,Condabri Central,540080,PROD,0,153.663,0,0,,QLD,Regional - QLD,590001,,2020-02-02T11:31:57+11:00
02/02/2020,Condabri Central,540080,PROD,0,152.931,0,0,,QLD,Regional - QLD,590001,,2020-02-03T11:31:43+11:00
03/02/2020,Condabri Central,540080,PROD,0,152.493,0,0,,QLD,Regional - QLD,590001,,2020-02-05T12:33:58+11:00
04/02/2020,Condabri Central,540080,PROD,0,153.797,0,0,,QLD,Regional - QLD,590001,,2020-02-05T12:33:59+11:00
05/02/2020,Condabri Central,540080,PROD,0,152.112,0,0,,QLD,Regional - QLD,590001,,2020-02-06T11:31:04+11:00
01/02/2020,Ruby Jo,540082,PROD,0,420.508,0,0,,QLD,Regional - QLD,590001,,2020-02-02T10:45:16+11:00
02/02/2020,Ruby Jo,540082,PROD,0,421.443,0,0,,QLD,Regional - QLD,590001,,2020-02-03T10:45:25+11:00
03/02/2020,Ruby Jo,540082,PROD,0,421.476,0,0,,QLD,Regional - QLD,590001,,2020-02-04T10:45:24+11:00
04/02/2020,Ruby Jo,540082,PROD,0,425.44,0,0,,QLD,Regional - QLD,590001,,2020-02-05T10:45:34+11:00
05/02/2020,Ruby Jo,540082,PROD,0,425.16,0,0,,QLD,Regional - QLD,590001,,2020-02-06T10:45:24+11:00
01/02/2020,Bellevue,540083,PROD,0,177.624,0,0,,QLD,Regional - QLD,590001,,2020-02-02T10:45:16+11:00
02/02/2020,Bellevue,540083,PROD,0,179.956,0,0,,QLD,Regional - QLD,590001,,2020-02-03T10:45:25+11:00
03/02/2020,Bellevue,540083,PROD,0,189.452,0,0,,QLD,Regional - QLD,590001,,2020-02-04T10:45:24+11:00
04/02/2020,Bellevue,540083,PROD,0,189.656,0,0,,QLD,Regional - QLD,590001,,2020-02-05T10:45:34+11:00
05/02/2020,Bellevue,540083,PROD,0,192.094,0,0,,QLD,Regional - QLD,590001,,2020-02-06T10:45:24+11:00
01/02/2020,Orana,540084,PROD,0,191.678,0,0,,QLD,Regional - QLD,590001,,2020-02-02T11:31:57+11:00
02/02/2020,Orana,540084,PROD,0,191.647,0,0,,QLD,Regional - QLD,590001,,2020-02-03T11:31:43+11:00
03/02/2020,Orana,540084,PROD,0,192.552,0,0,,QLD,Regional - QLD,590001,,2020-02-05T12:33:58+11:00
04/02/2020,Orana,540084,PROD,0,193.36,0,0,,QLD,Regional - QLD,590001,,2020-02-05T12:33:59+11:00
05/02/2020,Orana,540084,PROD,0,193.88,0,0,,QLD,Regional - QLD,590001,,2020-02-06T11:31:04+11:00
01/02/2020,Reedy Creek,540085,PROD,0,190.237,0,0,,QLD,Regional - QLD,590001,,2020-02-02T11:31:57+11:00
02/02/2020,Reedy Creek,540085,PROD,0,190.541,0,0,,QLD,Regional - QLD,590001,,2020-02-03T11:31:43+11:00
03/02/2020,Reedy Creek,540085,PROD,0,189.263,0,0,,QLD,Regional - QLD,590001,,2020-02-05T12:33:58+11:00
04/02/2020,Reedy Creek,540085,PROD,0,190.375,0,0,,QLD,Regional - QLD,590001,,2020-02-05T12:33:59+11:00
05/02/2020,Reedy Creek,540085,PROD,0,189.513,0,0,,QLD,Regional - QLD,590001,,2020-02-06T11:31:04+11:00
01/02/2020,Condabri South,540086,PROD,0,182.3,0,0,,QLD,Regional - QLD,590001,,2020-02-02T11:31:57+11:00
02/02/2020,Condabri South,540086,PROD,0,181.446,0,0,,QLD,Regional - QLD,590001,,2020-02-03T11:31:43+11:00
03/02/2020,Condabri South,540086,PROD,0,180.266,0,0,,QLD,Regional - QLD,590001,,2020-02-05T12:33:58+11:00
04/02/2020,Condabri South,540086,PROD,0,182.275,0,0,,QLD,Regional - QLD,590001,,2020-02-05T12:33:59+11:00
05/02/2020,Condabri South,540086,PROD,0,182.16,0,0,,QLD,Regional - QLD,590001,,2020-02-06T11:31:04+11:00
01/02/2020,Woleebee Creek,540087,PROD,0,633.326,0,0,,QLD,Regional - QLD,590001,,2020-02-02T10:45:16+11:00
02/02/2020,Woleebee Creek,540087,PROD,0,633.814,0,0,,QLD,Regional - QLD,590001,,2020-02-03T10:45:25+11:00
03/02/2020,Woleebee Creek,540087,PROD,0,635.511,0,0,,QLD,Regional - QLD,590001,,2020-02-04T10:45:24+11:00
04/02/2020,Woleebee Creek,540087,PROD,0,640.428,0,0,,QLD,Regional - QLD,590001,,2020-02-05T10:45:34+11:00
05/02/2020,Woleebee Creek,540087,PROD,0,638.773,0,0,,QLD,Regional - QLD,590001,,2020-02-06T10:45:24+11:00
01/02/2020,Jordan,540088,PROD,0,324.176,0,0,,QLD,Regional - QLD,590001,,2020-02-02T10:45:16+11:00
02/02/2020,Jordan,540088,PROD,0,316.742,0,0,,QLD,Regional - QLD,590001,,2020-02-03T10:45:25+11:00
03/02/2020,Jordan,540088,PROD,0,324.622,0,0,,QLD,Regional - QLD,590001,,2020-02-04T10:45:24+11:00
04/02/2020,Jordan,540088,PROD,0,328.528,0,0,,QLD,Regional - QLD,590001,,2020-02-05T10:45:34+11:00
05/02/2020,Jordan,540088,PROD,0,326.092,0,0,,QLD,Regional - QLD,590001,,2020-02-06T10:45:24+11:00
01/02/2020,Eurombah Creek,540089,PROD,0,179.01,0,0,,QLD,Regional - QLD,590001,,2020-02-02T11:31:57+11:00
02/02/2020,Eurombah Creek,540089,PROD,0,178.842,0,0,,QLD,Regional - QLD,590001,,2020-02-03T11:31:43+11:00
03/02/2020,Eurombah Creek,540089,PROD,0,178.87,0,0,,QLD,Regional - QLD,590001,,2020-02-05T12:33:58+11:00
04/02/2020,Eurombah Creek,540089,PROD,0,177.91,0,0,,QLD,Regional - QLD,590001,,2020-02-05T12:33:59+11:00
05/02/2020,Eurombah Creek,540089,PROD,0,172.754,0,0,,QLD,Regional - QLD,590001,,2020-02-06T11:31:04+11:00
